b'id',b'key',b'value',b'type' 
566861225,b'name',b'Umgeni Rd/Inanda Rd',b'regular'
566861225,b'ref',b'170',b'regular'
566861696,b'highway',b'motorway_junction',b'regular'
566861696,b'name',b'R102 Curnick Ndlovu Highway',b'regular'
566861696,b'ref',b'177',b'regular'
566862183,b'highway',b'motorway_junction',b'regular'
566862183,b'name',b'M41 Umhlanga',b'regular'
566862183,b'ref',b'182',b'regular'
571612864,b'highway',b'turning_circle',b'regular'
571722321,b'highway',b'turning_circle',b'regular'
571722676,b'highway',b'turning_circle',b'regular'
574334299,b'highway',b'motorway_junction',b'regular'
574334299,b'ref',b'7',b'regular'
574790905,b'highway',b'turning_circle',b'regular'
574793806,b'highway',b'motorway_junction',b'regular'
574793806,b'ref',b'6',b'regular'
574848457,b'railway',b'level_crossing',b'regular'
574848517,b'railway',b'level_crossing',b'regular'
578193911,b'source',b'eThekwini Metro',b'regular'
578193917,b'source',b'eThekwini Metro',b'regular'
578193952,b'highway',b'traffic_signals',b'regular'
578193965,b'highway',b'traffic_signals',b'regular'
578193978,b'source',b'eThekwini Metro',b'regular'
578194049,b'source',b'eThekwini Metro',b'regular'
578194054,b'source',b'eThekwini Metro',b'regular'
578194055,b'source',b'eThekwini Metro',b'regular'
578194061,b'source',b'eThekwini Metro',b'regular'
578194102,b'source',b'eThekwini Metro',b'regular'
578194117,b'source',b'eThekwini Metro',b'regular'
578194119,b'source',b'eThekwini Metro',b'regular'
578194129,b'source',b'eThekwini Metro',b'regular'
578194157,b'highway',b'traffic_signals',b'regular'
578194224,b'source',b'eThekwini Metro',b'regular'
578194229,b'source',b'eThekwini Metro',b'regular'
578194231,b'source',b'eThekwini Metro',b'regular'
578194257,b'source',b'eThekwini Metro',b'regular'
578194259,b'source',b'eThekwini Metro',b'regular'
578194288,b'source',b'eThekwini Metro',b'regular'
578194290,b'source',b'eThekwini Metro',b'regular'
578194295,b'source',b'eThekwini Metro',b'regular'
578194362,b'source',b'eThekwini Metro',b'regular'
578194421,b'source',b'eThekwini Metro',b'regular'
578194426,b'source',b'eThekwini Metro',b'regular'
578194452,b'source',b'eThekwini Metro',b'regular'
578194453,b'source',b'eThekwini Metro',b'regular'
578194455,b'source',b'eThekwini Metro',b'regular'
578194459,b'source',b'eThekwini Metro',b'regular'
578194468,b'source',b'eThekwini Metro',b'regular'
578194529,b'highway',b'traffic_signals',b'regular'
578194533,b'highway',b'traffic_signals',b'regular'
578194574,b'source',b'eThekwini Metro',b'regular'
578194591,b'source',b'eThekwini Metro',b'regular'
578194942,b'source',b'eThekwini Metro',b'regular'
578194943,b'source',b'eThekwini Metro',b'regular'
578194946,b'source',b'eThekwini Metro',b'regular'
578194976,b'source',b'eThekwini Metro',b'regular'
578194985,b'source',b'eThekwini Metro',b'regular'
578195135,b'highway',b'turning_circle',b'regular'
578195212,b'highway',b'turning_circle',b'regular'
578195216,b'highway',b'turning_circle',b'regular'
578195217,b'highway',b'turning_circle',b'regular'
578195227,b'highway',b'turning_circle',b'regular'
578195228,b'highway',b'turning_circle',b'regular'
578195250,b'highway',b'turning_circle',b'regular'
578195287,b'barrier',b'lift_gate',b'regular'
578195292,b'highway',b'turning_circle',b'regular'
578195665,b'highway',b'traffic_signals',b'regular'
578195708,b'access',b'yes',b'regular'
578195708,b'barrier',b'lift_gate',b'regular'
578196190,b'highway',b'traffic_signals',b'regular'
578196192,b'highway',b'traffic_signals',b'regular'
579168606,b'source',b'eThekwini Metro',b'regular'
579168611,b'source',b'eThekwini Metro',b'regular'
579168683,b'source',b'eThekwini Metro',b'regular'
579168685,b'source',b'eThekwini Metro',b'regular'
579168688,b'source',b'eThekwini Metro',b'regular'
579168690,b'source',b'eThekwini Metro',b'regular'
579168710,b'source',b'eThekwini Metro',b'regular'
579168854,b'source',b'eThekwini Metro',b'regular'
579169062,b'aeroway',b'aerodrome',b'regular'
579169062,b'iata',b'VIR',b'regular'
579169062,b'icao',b'FAVG',b'regular'
579169062,b'sacaa',b'yes',b'licensed'
579169062,b'name',b'Virginia Airport',b'regular'
579169139,b'source',b'eThekwini Metro',b'regular'
579169141,b'source',b'eThekwini Metro',b'regular'
579169143,b'source',b'eThekwini Metro',b'regular'
579169190,b'source',b'eThekwini Metro',b'regular'
579169201,b'source',b'eThekwini Metro',b'regular'
579169216,b'source',b'eThekwini Metro',b'regular'
579169253,b'source',b'eThekwini Metro',b'regular'
579169257,b'source',b'eThekwini Metro',b'regular'
579169323,b'source',b'eThekwini Metro',b'regular'
579169369,b'source',b'eThekwini Metro',b'regular'
579169445,b'source',b'eThekwini Metro',b'regular'
579169677,b'source',b'eThekwini Metro',b'regular'
579169678,b'source',b'eThekwini Metro',b'regular'
579171362,b'highway',b'turning_circle',b'regular'
579171720,b'highway',b'turning_circle',b'regular'
579172187,b'highway',b'turning_circle',b'regular'
579172189,b'highway',b'turning_circle',b'regular'
579172193,b'highway',b'turning_circle',b'regular'
579172332,b'highway',b'turning_circle',b'regular'
579173508,b'highway',b'traffic_signals',b'regular'
579175001,b'highway',b'traffic_signals',b'regular'
579175034,b'highway',b'mini_roundabout',b'regular'
579175124,b'highway',b'traffic_signals',b'regular'
581603320,b'highway',b'turning_circle',b'regular'
581603378,b'highway',b'turning_circle',b'regular'
581603380,b'highway',b'turning_circle',b'regular'
581603478,b'highway',b'turning_circle',b'regular'
581603573,b'highway',b'turning_circle',b'regular'
581603883,b'highway',b'turning_circle',b'regular'
581603937,b'highway',b'turning_circle',b'regular'
581603960,b'highway',b'turning_circle',b'regular'
581604971,b'highway',b'turning_circle',b'regular'
584041596,b'noexit',b'yes',b'regular'
584041855,b'highway',b'traffic_signals',b'regular'
591113834,b'highway',b'traffic_signals',b'regular'
596830889,b'highway',b'turning_circle',b'regular'
596831432,b'highway',b'turning_circle',b'regular'
603116388,b'ford',b'yes',b'regular'
607014114,b'source',b'eThekwini Metro',b'regular'
607014119,b'source',b'eThekwini Metro',b'regular'
607014134,b'source',b'eThekwini Metro',b'regular'
608588243,b'highway',b'motorway_junction',b'regular'
608588243,b'ref',b'3',b'regular'
610968274,b'source',b'eThekwini Metro',b'regular'
610968275,b'source',b'eThekwini Metro',b'regular'
610968279,b'source',b'eThekwini Metro',b'regular'
610968285,b'source',b'eThekwini Metro',b'regular'
610968286,b'source',b'eThekwini Metro',b'regular'
610968287,b'source',b'eThekwini Metro',b'regular'
610968288,b'source',b'eThekwini Metro',b'regular'
610968289,b'source',b'eThekwini Metro',b'regular'
610968291,b'source',b'eThekwini Metro',b'regular'
610968292,b'source',b'eThekwini Metro',b'regular'
610968293,b'source',b'eThekwini Metro',b'regular'
610968295,b'source',b'eThekwini Metro',b'regular'
610968297,b'source',b'eThekwini Metro',b'regular'
610968299,b'source',b'eThekwini Metro',b'regular'
610968300,b'source',b'eThekwini Metro',b'regular'
610968302,b'source',b'eThekwini Metro',b'regular'
610968303,b'source',b'eThekwini Metro',b'regular'
610968305,b'source',b'eThekwini Metro',b'regular'
610968307,b'source',b'eThekwini Metro',b'regular'
610968309,b'source',b'eThekwini Metro',b'regular'
610968310,b'source',b'eThekwini Metro',b'regular'
610968314,b'source',b'eThekwini Metro',b'regular'
610968315,b'source',b'eThekwini Metro',b'regular'
610968317,b'source',b'eThekwini Metro',b'regular'
610968318,b'source',b'eThekwini Metro',b'regular'
610968320,b'source',b'eThekwini Metro',b'regular'
610968321,b'source',b'eThekwini Metro',b'regular'
610968323,b'source',b'eThekwini Metro',b'regular'
610968324,b'source',b'eThekwini Metro',b'regular'
610968326,b'source',b'eThekwini Metro',b'regular'
610968328,b'source',b'eThekwini Metro',b'regular'
610968329,b'source',b'eThekwini Metro',b'regular'
610968330,b'source',b'eThekwini Metro',b'regular'
610968331,b'source',b'eThekwini Metro',b'regular'
610968332,b'source',b'eThekwini Metro',b'regular'
610968333,b'source',b'eThekwini Metro',b'regular'
610968334,b'source',b'eThekwini Metro',b'regular'
610968335,b'source',b'eThekwini Metro',b'regular'
610968336,b'source',b'eThekwini Metro',b'regular'
610968337,b'source',b'eThekwini Metro',b'regular'
610968339,b'source',b'eThekwini Metro',b'regular'
610968340,b'source',b'eThekwini Metro',b'regular'
610968342,b'source',b'eThekwini Metro',b'regular'
610968343,b'source',b'eThekwini Metro',b'regular'
610968344,b'source',b'eThekwini Metro',b'regular'
610968345,b'source',b'eThekwini Metro',b'regular'
610968346,b'source',b'eThekwini Metro',b'regular'
610968347,b'source',b'eThekwini Metro',b'regular'
610968348,b'source',b'eThekwini Metro',b'regular'
610968349,b'source',b'eThekwini Metro',b'regular'
610968350,b'source',b'eThekwini Metro',b'regular'
610968352,b'source',b'eThekwini Metro',b'regular'
610968353,b'source',b'eThekwini Metro',b'regular'
610968355,b'source',b'eThekwini Metro',b'regular'
610968356,b'source',b'eThekwini Metro',b'regular'
610968358,b'source',b'eThekwini Metro',b'regular'
610968359,b'source',b'eThekwini Metro',b'regular'
610968360,b'source',b'eThekwini Metro',b'regular'
610968362,b'source',b'eThekwini Metro',b'regular'
610968363,b'source',b'eThekwini Metro',b'regular'
610968364,b'source',b'eThekwini Metro',b'regular'
610968365,b'source',b'eThekwini Metro',b'regular'
610968366,b'source',b'eThekwini Metro',b'regular'
610968367,b'source',b'eThekwini Metro',b'regular'
610968368,b'source',b'eThekwini Metro',b'regular'
610968369,b'source',b'eThekwini Metro',b'regular'
610968371,b'source',b'eThekwini Metro',b'regular'
610968372,b'source',b'eThekwini Metro',b'regular'
610968374,b'source',b'eThekwini Metro',b'regular'
610968376,b'source',b'eThekwini Metro',b'regular'
610968641,b'source',b'eThekwini Metro',b'regular'
610968643,b'source',b'eThekwini Metro',b'regular'
610968645,b'source',b'eThekwini Metro',b'regular'
610968655,b'source',b'eThekwini Metro',b'regular'
610968656,b'source',b'eThekwini Metro',b'regular'
610968660,b'source',b'eThekwini Metro',b'regular'
610968744,b'source',b'eThekwini Metro',b'regular'
610968746,b'source',b'eThekwini Metro',b'regular'
610968748,b'source',b'eThekwini Metro',b'regular'
610968749,b'source',b'eThekwini Metro',b'regular'
610968750,b'source',b'eThekwini Metro',b'regular'
610968751,b'source',b'eThekwini Metro',b'regular'
610968753,b'source',b'eThekwini Metro',b'regular'
610968754,b'source',b'eThekwini Metro',b'regular'
610968755,b'source',b'eThekwini Metro',b'regular'
610968758,b'source',b'eThekwini Metro',b'regular'
610968759,b'source',b'eThekwini Metro',b'regular'
610968760,b'source',b'eThekwini Metro',b'regular'
610968762,b'source',b'eThekwini Metro',b'regular'
610968764,b'source',b'eThekwini Metro',b'regular'
610968765,b'source',b'eThekwini Metro',b'regular'
610968767,b'source',b'eThekwini Metro',b'regular'
610968769,b'source',b'eThekwini Metro',b'regular'
610968770,b'source',b'eThekwini Metro',b'regular'
610968772,b'source',b'eThekwini Metro',b'regular'
610968774,b'source',b'eThekwini Metro',b'regular'
610968775,b'source',b'eThekwini Metro',b'regular'
610968778,b'source',b'eThekwini Metro',b'regular'
610968779,b'source',b'eThekwini Metro',b'regular'
610968780,b'source',b'eThekwini Metro',b'regular'
610968782,b'source',b'eThekwini Metro',b'regular'
610968783,b'source',b'eThekwini Metro',b'regular'
610968784,b'source',b'eThekwini Metro',b'regular'
610968786,b'source',b'eThekwini Metro',b'regular'
610968787,b'source',b'eThekwini Metro',b'regular'
610968789,b'source',b'eThekwini Metro',b'regular'
610968790,b'source',b'eThekwini Metro',b'regular'
610968792,b'source',b'eThekwini Metro',b'regular'
610968793,b'source',b'eThekwini Metro',b'regular'
610968794,b'source',b'eThekwini Metro',b'regular'
610968796,b'source',b'eThekwini Metro',b'regular'
610969001,b'source',b'eThekwini Metro',b'regular'
610969002,b'source',b'eThekwini Metro',b'regular'
610969003,b'source',b'eThekwini Metro',b'regular'
610969004,b'source',b'eThekwini Metro',b'regular'
610969005,b'source',b'eThekwini Metro',b'regular'
610969006,b'source',b'eThekwini Metro',b'regular'
610969007,b'source',b'eThekwini Metro',b'regular'
610969008,b'source',b'eThekwini Metro',b'regular'
610969010,b'source',b'eThekwini Metro',b'regular'
610969011,b'source',b'eThekwini Metro',b'regular'
610969012,b'source',b'eThekwini Metro',b'regular'
610969013,b'source',b'eThekwini Metro',b'regular'
610969014,b'source',b'eThekwini Metro',b'regular'
610969016,b'source',b'eThekwini Metro',b'regular'
610969017,b'source',b'eThekwini Metro',b'regular'
610969018,b'source',b'eThekwini Metro',b'regular'
610969019,b'source',b'eThekwini Metro',b'regular'
610969021,b'source',b'eThekwini Metro',b'regular'
610969022,b'source',b'eThekwini Metro',b'regular'
610969024,b'source',b'eThekwini Metro',b'regular'
610969025,b'source',b'eThekwini Metro',b'regular'
610969027,b'source',b'eThekwini Metro',b'regular'
610969028,b'source',b'eThekwini Metro',b'regular'
610969029,b'source',b'eThekwini Metro',b'regular'
610969031,b'source',b'eThekwini Metro',b'regular'
610969032,b'source',b'eThekwini Metro',b'regular'
610969033,b'source',b'eThekwini Metro',b'regular'
610969034,b'source',b'eThekwini Metro',b'regular'
610969036,b'source',b'eThekwini Metro',b'regular'
610969037,b'source',b'eThekwini Metro',b'regular'
610969038,b'source',b'eThekwini Metro',b'regular'
610969039,b'source',b'eThekwini Metro',b'regular'
610969041,b'source',b'eThekwini Metro',b'regular'
610969042,b'source',b'eThekwini Metro',b'regular'
610969043,b'source',b'eThekwini Metro',b'regular'
610969045,b'source',b'eThekwini Metro',b'regular'
610969046,b'source',b'eThekwini Metro',b'regular'
610969047,b'source',b'eThekwini Metro',b'regular'
610969048,b'source',b'eThekwini Metro',b'regular'
610969050,b'source',b'eThekwini Metro',b'regular'
610969051,b'source',b'eThekwini Metro',b'regular'
610969052,b'source',b'eThekwini Metro',b'regular'
610969054,b'source',b'eThekwini Metro',b'regular'
610969055,b'source',b'eThekwini Metro',b'regular'
610969057,b'source',b'eThekwini Metro',b'regular'
610969058,b'source',b'eThekwini Metro',b'regular'
610969065,b'source',b'eThekwini Metro',b'regular'
610969067,b'source',b'eThekwini Metro',b'regular'
610969071,b'source',b'eThekwini Metro',b'regular'
610969144,b'source',b'eThekwini Metro',b'regular'
610969146,b'source',b'eThekwini Metro',b'regular'
610969147,b'source',b'eThekwini Metro',b'regular'
610969149,b'source',b'eThekwini Metro',b'regular'
610969155,b'source',b'eThekwini Metro',b'regular'
610969157,b'source',b'eThekwini Metro',b'regular'
610969158,b'source',b'eThekwini Metro',b'regular'
610969159,b'source',b'eThekwini Metro',b'regular'
610969160,b'source',b'eThekwini Metro',b'regular'
610969161,b'source',b'eThekwini Metro',b'regular'
610969162,b'source',b'eThekwini Metro',b'regular'
